event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition,road_name,road_type,length_km,lanes,speed_limit_kmh,capacity_vehicles_per_hour,has_bus_lane,has_bike_lane,surface_condition,last_maintenance_date,latitude_start,longitude_start,latitude_end,longitude_end,district,toll_rate_rp,avg_daily_traffic
EVT-01209,2024-01-01 21:36:00,2024-01-02 02:39:00,Pohon Tumbang,RD-0073,Jl. HR Rasuna Said - Casablanca,Moderate,303,2,1,11,0,Jalan rusak,Perbaikan saluran air,Berawan,Jl. Segment 73,Jalan Kolektor,1.5,4,50,5840,0,0,Baik,2023-05-01,-6.210248,106.992234,-6.226769,106.997742,Menteng,0,7800
EVT-01210,2024-01-14 10:53:00,2024-01-14 12:10:00,Kemacetan Parah,RD-0148,Jl. Thamrin - Monas,Moderate,77,2,1,20,0,Curah hujan tinggi,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 148,Jalan Tol,7.8,4,80,6028,1,0,Cukup,2022-06-05,-6.107267,106.727882,-6.087672,106.739956,Menteng,15000,6095
EVT-01211,2024-01-27 13:02:00,2024-01-27 13:44:00,Konvoi,RD-0002,Jl. Satrio - Mega Kuningan,Moderate,42,3,0,0,0,Kecelakaan beruntun,Kendaraan terguling,Berawan,Jl. Segment 2,Jalan Arteri,4.3,4,80,6132,0,0,Baik,2022-11-17,-6.248396,106.768647,-6.24622,106.771962,Depok,0,6921
EVT-01212,2024-02-02 09:00:00,2024-02-02 14:10:00,Konvoi,RD-0194,Jl. Asia Afrika - Gelora Bung Karno,Major,310,3,1,7,0,Curah hujan tinggi,Proyek perbaikan jalan,Hujan Sedang,Jl. Segment 194,Jalan Arteri,9.7,6,80,10476,1,0,Baik,2023-07-15,-6.223036,106.759054,-6.214148,106.753365,Mangga Dua,0,20287
EVT-01213,2024-03-05 12:16:00,2024-03-05 18:14:00,Kemacetan Parah,RD-0055,Jl. Casablanca - Kampung Melayu,Major,358,4,1,16,0,Perbaikan saluran air,Kecelakaan tabrakan belakang,Hujan Ringan,Jl. Segment 55,Jalan Lokal,1.3,1,30,667,0,0,Cukup,2023-05-14,-6.158559,106.964674,-6.168304,106.978782,PIK,0,447
EVT-01214,2024-02-19 00:44:00,2024-02-19 02:28:00,Jalan Ditutup,RD-0113,Jl. Jend. Gatot Subroto - Slipi,Major,104,4,1,12,0,Festival jalanan,Pemasangan marka jalan,Cerah,Jl. Segment 113,Jalan Lingkungan,2.2,2,30,1380,0,0,Baik,2024-02-11,-6.140164,106.714297,-6.124552,106.725779,Grogol,0,1804
EVT-01215,2024-02-01 05:26:00,2024-02-01 10:45:00,Jalan Ditutup,RD-0061,Jl. HR Rasuna Said - Casablanca,Minor,319,1,1,38,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan,Jl. Segment 61,Jalan Lokal,1.0,1,40,748,0,1,Cukup,2022-05-25,-6.119442,106.741716,-6.099976,106.730684,Kuningan,0,784
EVT-01216,2024-02-15 05:47:00,2024-02-15 10:18:00,Pohon Tumbang,RD-0170,Jl. Raya Bogor - Cibubur,Moderate,271,4,0,0,0,Curah hujan tinggi,Proyek perbaikan jalan,Berawan,Jl. Segment 170,Jalan Lingkungan,1.4,1,40,782,0,1,Cukup,2022-07-09,-6.24872,106.893966,-6.260026,106.882816,Tangerang,0,1113
EVT-01217,2024-02-23 23:05:00,2024-02-24 07:49:00,Banjir,RD-0175,Jl. KS Tubun - Slipi,Moderate,524,1,1,36,0,Jalan rusak,Festival jalanan,Hujan Lebat,Jl. Segment 175,Jalan Arteri,9.2,4,50,6140,1,1,Baik,2023-07-16,-6.140247,106.809493,-6.136517,106.818214,Kemang,0,7900
EVT-01218,2024-02-02 17:04:00,2024-02-02 18:06:00,Kemacetan Parah,RD-0112,Jl. Jend. Gatot Subroto - Slipi,Major,62,3,1,34,0,Konvoi kendaraan resmi,Jalan rusak,Hujan Ringan,Jl. Segment 112,Jalan Lingkungan,2.8,1,20,660,0,1,Baik,2023-04-13,-6.183708,106.924539,-6.190022,106.915338,Kuningan,0,803
EVT-01219,2024-03-03 02:52:00,2024-03-03 07:18:00,Pohon Tumbang,RD-0095,Jl. Gatot Subroto - Kuningan,Minor,266,4,0,0,0,Festival jalanan,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 95,Jalan Lokal,2.9,2,40,1334,0,1,Rusak Ringan,2024-02-09,-6.108713,106.88763,-6.09042,106.896597,PIK,0,1246
EVT-01220,2024-02-09 07:19:00,2024-02-09 10:04:00,Banjir,RD-0103,Jl. Pemuda - Senen,Critical,165,2,1,10,0,Jalan rusak,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 103,Jalan Kolektor,4.2,2,40,2554,0,1,Baik,2022-09-30,-6.260284,106.793636,-6.274171,106.801387,Menteng,0,2261
EVT-01221,2024-01-31 19:53:00,2024-01-31 20:18:00,Kendaraan Mogok,RD-0147,Jl. Asia Afrika - Gelora Bung Karno,Critical,25,4,1,29,0,Kecelakaan tabrakan belakang,Konvoi kendaraan resmi,Hujan Sedang,Jl. Segment 147,Jalan Tol,7.5,4,120,6460,0,0,Baik,2023-06-03,-6.199374,106.922984,-6.214109,106.908526,Kelapa Gading,5000,6156
EVT-01222,2024-01-24 20:41:00,2024-01-25 07:23:00,Perbaikan Jalan,RD-0076,Jl. HR Rasuna Said - Casablanca,Moderate,642,4,1,6,0,Kecelakaan beruntun,Curah hujan tinggi,Hujan Lebat,Jl. Segment 76,Jalan Lingkungan,2.1,1,20,420,0,0,Baik,2023-12-23,-6.250253,106.967498,-6.268558,106.96282,Sudirman,0,623
EVT-01223,2024-01-10 17:09:00,2024-01-10 18:09:00,Kendaraan Mogok,RD-0162,Jl. Rasuna Said - Setiabudi,Moderate,60,3,1,34,2,Kendaraan terguling,Jalan rusak,Hujan Lebat,Jl. Segment 162,Jalan Lingkungan,2.6,1,20,602,0,0,Baik,2023-07-23,-6.247404,106.867174,-6.235457,106.851023,Mangga Dua,0,941
EVT-01224,2024-03-19 00:12:00,2024-03-19 04:47:00,Protes/Unjuk Rasa,RD-0072,Jl. HR Rasuna Said - Casablanca,Moderate,275,4,1,39,0,Konvoi kendaraan resmi,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-01225,2024-03-21 19:58:00,2024-03-21 23:09:00,Protes/Unjuk Rasa,RD-0065,Jl. Raya Bogor - Cibubur,Critical,191,2,1,15,0,Kecelakaan tabrakan belakang,Jalan rusak,Berawan,Jl. Segment 65,Jalan Arteri,6.8,4,60,4988,1,0,Baik,2024-03-15,-6.119605,106.75913,-6.120164,106.768187,Grogol,0,6852
EVT-01226,2024-03-04 13:44:00,2024-03-04 15:37:00,Kendaraan Mogok,RD-0045,Jl. Hayam Wuruk - Harmoni,Moderate,113,1,1,39,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Berawan,Jl. Segment 45,Jalan Lokal,1.2,2,40,1214,0,1,Baik,2022-05-03,-6.24985,106.960055,-6.235029,106.973745,Sudirman,0,2190
EVT-01227,2024-03-01 05:47:00,2024-03-01 09:54:00,Pohon Tumbang,RD-0030,Jl. MT Haryono - Cawang,Major,247,3,1,14,0,Insiden struktur jalan,Insiden struktur jalan,Hujan Ringan,Jl. Segment 30,Jalan Lokal,1.4,2,30,1164,0,1,Rusak Ringan,2022-04-06,-6.340319,106.750998,-6.352328,106.742079,Sunter,0,1111
EVT-01228,2024-01-17 18:16:00,2024-01-17 22:18:00,Konvoi,RD-0016,Jl. Raden Saleh - Salemba,Moderate,242,2,0,0,0,Kendaraan terguling,Drainase tersumbat,Hujan Sedang,Jl. Segment 16,Jalan Kolektor,5.0,2,60,2172,0,0,Cukup,2022-06-06,-6.236674,106.859437,-6.238663,106.864009,Cawang,0,2797
EVT-01229,2024-01-14 13:56:00,2024-01-14 15:17:00,Konvoi,RD-0025,Jl. Sudirman - Bundaran HI,Major,81,4,1,20,0,Insiden struktur jalan,Kecelakaan tunggal,Hujan Ringan,Jl. Segment 25,Jalan Kolektor,2.0,4,50,5560,0,1,Baik,2023-08-15,-6.213941,106.917911,-6.201336,106.898524,Tangerang,0,5357
EVT-01230,2024-02-16 17:33:00,2024-02-17 05:06:00,Acara Khusus,RD-0028,Jl. HR Rasuna Said - Casablanca,Critical,693,4,1,13,0,Kecelakaan tunggal,Kecelakaan tabrakan belakang,Berawan,Jl. Segment 28,Jalan Kolektor,4.5,4,50,4316,0,0,Baik,2022-10-08,-6.157486,106.795632,-6.17335,106.814874,Mangga Dua,0,4040
EVT-01231,2024-01-05 19:17:00,2024-01-06 00:41:00,Protes/Unjuk Rasa,RD-0155,Jl. Gajah Mada - Mangga Dua,Major,324,2,1,34,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Lebat,Jl. Segment 155,Jalan Lingkungan,2.1,1,20,479,0,0,Cukup,2023-02-13,-6.295214,106.808284,-6.281736,106.823308,Senen,0,353
EVT-01232,2024-02-02 03:10:00,2024-02-02 08:59:00,Kemacetan Parah,RD-0122,Jl. Asia Afrika - Gelora Bung Karno,Minor,349,2,0,0,0,Perbaikan saluran air,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 122,Jalan Kolektor,1.9,4,50,3720,0,1,Cukup,2022-10-04,-6.113802,106.866518,-6.101923,106.882438,Pluit,0,4709
EVT-01233,2024-03-02 17:54:00,2024-03-02 22:46:00,Pohon Tumbang,RD-0195,Jl. Rasuna Said - Setiabudi,Moderate,292,3,1,9,0,Drainase tersumbat,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 195,Jalan Tol,23.6,4,100,6244,0,0,Rusak Ringan,2022-04-24,-6.114807,106.862922,-6.130317,106.882122,Kelapa Gading,25000,10256
EVT-01234,2024-03-22 14:09:00,2024-03-22 15:14:00,Protes/Unjuk Rasa,RD-0029,Jl. Pemuda - Senen,Minor,65,4,1,19,0,Kecelakaan tunggal,Jalan rusak,Hujan Ringan,Jl. Segment 29,Jalan Tol,16.9,8,120,15928,0,0,Baik,2023-09-18,-6.20808,106.805432,-6.208972,106.798953,Cibubur,5000,26405
EVT-01235,2024-02-29 18:36:00,2024-03-01 00:34:00,Protes/Unjuk Rasa,RD-0065,Jl. Jend. Sudirman - Semanggi,Minor,358,2,0,0,0,Perbaikan saluran air,Kecelakaan beruntun,Berawan,Jl. Segment 65,Jalan Arteri,6.8,4,60,4988,1,0,Baik,2024-03-15,-6.119605,106.75913,-6.120164,106.768187,Grogol,0,6852
EVT-01236,2024-02-27 15:18:00,2024-02-27 19:11:00,Jalan Ditutup,RD-0133,Jl. Raden Saleh - Salemba,Moderate,233,1,0,0,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Hujan Ringan,Jl. Segment 133,Jalan Arteri,9.2,6,60,10752,1,1,Baik,2024-03-02,-6.17707,106.779685,-6.180622,106.785218,Senen,0,12774
EVT-01237,2024-02-14 04:05:00,2024-02-14 06:37:00,Protes/Unjuk Rasa,RD-0044,Jl. Gajah Mada - Mangga Dua,Minor,152,1,0,0,0,Proyek perbaikan jalan,Kendaraan terguling,Berawan,Jl. Segment 44,Jalan Kolektor,2.4,4,50,5176,0,0,Baik,2023-12-23,-6.229034,106.831505,-6.209939,106.835268,Blok M,0,7289
EVT-01238,2024-02-20 19:44:00,2024-02-21 03:16:00,Acara Khusus,RD-0046,Jl. Jend. Gatot Subroto - Slipi,Critical,452,4,1,7,0,Insiden struktur jalan,Kecelakaan tunggal,Hujan Sedang,Jl. Segment 46,Jalan Kolektor,2.4,2,50,1792,0,0,Rusak Ringan,2023-10-20,-6.306051,106.807472,-6.29542,106.826816,Grogol,0,1717
EVT-01239,2024-02-26 23:47:00,2024-02-27 16:37:00,Perbaikan Jalan,RD-0072,Jl. Hayam Wuruk - Harmoni,Minor,1010,3,0,0,0,Insiden struktur jalan,Kecelakaan beruntun,Berawan,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-01240,2024-03-02 15:37:00,2024-03-02 19:33:00,Konvoi,RD-0035,Jl. Diponegoro - Cikini,Major,236,3,1,41,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Berawan,Jl. Segment 35,Jalan Tol,7.4,6,100,10446,0,0,Baik,2023-11-16,-6.211326,106.908637,-6.207009,106.918927,Bekasi,15000,13694
EVT-01241,2024-02-09 02:22:00,2024-02-09 04:02:00,Konvoi,RD-0195,Jl. Satrio - Mega Kuningan,Moderate,100,4,1,19,0,Drainase tersumbat,Curah hujan tinggi,Cerah,Jl. Segment 195,Jalan Tol,23.6,4,100,6244,0,0,Rusak Ringan,2022-04-24,-6.114807,106.862922,-6.130317,106.882122,Kelapa Gading,25000,10256
EVT-01242,2024-02-11 05:20:00,2024-02-11 11:02:00,Acara Khusus,RD-0004,Jl. KS Tubun - Slipi,Critical,342,1,1,10,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Lebat,Jl. Segment 4,Jalan Kolektor,1.8,4,60,4160,0,1,Rusak Berat,2022-05-17,-6.112216,106.954036,-6.122268,106.958261,Mangga Dua,0,6145
EVT-01243,2024-03-06 16:43:00,2024-03-09 13:24:00,Perbaikan Jalan,RD-0167,Jl. Gajah Mada - Mangga Dua,Moderate,4121,4,1,42,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Lebat,Jl. Segment 167,Jalan Lingkungan,2.9,2,20,1146,0,0,Baik,2023-09-06,-6.275343,106.917773,-6.262175,106.900831,Bekasi,0,847
EVT-01244,2024-03-11 17:13:00,2024-03-11 19:16:00,Kendaraan Mogok,RD-0085,Jl. MT Haryono - Cawang,Moderate,123,2,1,29,0,Kecelakaan tunggal,Konvoi kendaraan resmi,Hujan Sedang,Jl. Segment 85,Jalan Tol,9.2,4,80,7304,0,0,Rusak Ringan,2023-05-28,-6.277312,106.993764,-6.286666,106.999162,Pluit,5000,6808
EVT-01245,2024-01-11 03:03:00,2024-01-11 06:45:00,Kemacetan Parah,RD-0119,Jl. HR Rasuna Said - Casablanca,Major,222,4,1,40,0,Curah hujan tinggi,Festival jalanan,Hujan Lebat,Jl. Segment 119,Jalan Lokal,2.2,1,20,501,0,0,Baik,2022-05-24,-6.239041,106.856741,-6.23423,106.850633,Grogol,0,823
EVT-01246,2024-02-14 02:38:00,2024-02-17 02:07:00,Perbaikan Jalan,RD-0059,Jl. HR Rasuna Said - Casablanca,Moderate,4289,2,1,7,0,Drainase tersumbat,Kendaraan terguling,Hujan Lebat,Jl. Segment 59,Jalan Tol,9.4,4,80,7372,0,0,Cukup,2022-04-08,-6.113926,106.836515,-6.109108,106.845549,Kelapa Gading,7000,5203
EVT-01247,2024-03-02 12:16:00,2024-03-02 14:01:00,Kecelakaan,RD-0002,Jl. Thamrin - Monas,Moderate,105,4,0,0,0,Jalan rusak,Drainase tersumbat,Hujan Lebat,Jl. Segment 2,Jalan Arteri,4.3,4,80,6132,0,0,Baik,2022-11-17,-6.248396,106.768647,-6.24622,106.771962,Depok,0,6921
EVT-01248,2024-02-27 21:37:00,2024-02-27 22:59:00,Kendaraan Mogok,RD-0183,Jl. Gajah Mada - Mangga Dua,Moderate,82,3,0,0,0,Pemasangan marka jalan,Jalan rusak,Berawan,Jl. Segment 183,Jalan Arteri,7.4,4,60,6212,1,1,Baik,2022-07-22,-6.289674,106.903684,-6.307746,106.913494,Menteng,0,8805
EVT-01249,2024-02-10 09:14:00,2024-02-10 12:44:00,Jalan Ditutup,RD-0081,Jl. Jend. Sudirman - Semanggi,Major,210,2,1,18,0,Bahan berbahaya tumpah,Bahan berbahaya tumpah,Berawan,Jl. Segment 81,Jalan Kolektor,1.3,4,50,3700,0,1,Cukup,2023-07-13,-6.124581,106.806052,-6.134557,106.80994,Sudirman,0,5824
EVT-01250,2024-01-10 17:56:00,2024-01-10 20:02:00,Protes/Unjuk Rasa,RD-0146,Jl. Diponegoro - Cikini,Critical,126,2,1,13,0,Kecelakaan tunggal,Perbaikan saluran air,Hujan Ringan,Jl. Segment 146,Jalan Kolektor,3.9,2,50,2960,0,1,Baik,2022-09-08,-6.27297,106.939569,-6.274926,106.923302,Mangga Dua,0,3778
EVT-01251,2024-01-13 16:09:00,2024-01-13 17:20:00,Protes/Unjuk Rasa,RD-0085,Jl. KS Tubun - Slipi,Major,71,1,1,28,0,Perbaikan saluran air,Festival jalanan,Cerah,Jl. Segment 85,Jalan Tol,9.2,4,80,7304,0,0,Rusak Ringan,2023-05-28,-6.277312,106.993764,-6.286666,106.999162,Pluit,5000,6808
EVT-01252,2024-02-15 04:57:00,2024-02-15 09:58:00,Acara Khusus,RD-0040,Jl. Sudirman - Bundaran HI,Critical,301,3,1,33,0,Drainase tersumbat,Kendaraan terguling,Hujan Ringan,Jl. Segment 40,Jalan Arteri,9.9,4,50,5128,1,0,Baik,2022-12-18,-6.31123,106.808039,-6.300634,106.817792,Senen,0,3556
EVT-01253,2024-01-06 03:14:00,2024-01-07 13:20:00,Perbaikan Jalan,RD-0112,Jl. Sudirman - Bundaran HI,Major,2046,4,1,27,0,Kecelakaan beruntun,Kecelakaan tabrakan belakang,Berawan,Jl. Segment 112,Jalan Lingkungan,2.8,1,20,660,0,1,Baik,2023-04-13,-6.183708,106.924539,-6.190022,106.915338,Kuningan,0,803
EVT-01254,2024-03-02 18:10:00,2024-03-02 23:02:00,Konvoi,RD-0095,Jl. MT Haryono - Cawang,Major,292,3,1,30,0,Jalan rusak,Perbaikan saluran air,Hujan Lebat,Jl. Segment 95,Jalan Lokal,2.9,2,40,1334,0,1,Rusak Ringan,2024-02-09,-6.108713,106.88763,-6.09042,106.896597,PIK,0,1246
EVT-01255,2024-03-11 13:48:00,2024-03-11 14:36:00,Kecelakaan,RD-0066,Jl. Sudirman - Bundaran HI,Major,48,2,1,34,1,Festival jalanan,Kecelakaan tabrakan belakang,Berawan,Jl. Segment 66,Jalan Lingkungan,0.7,2,30,880,0,0,Baik,2023-09-22,-6.2594,106.913179,-6.268692,106.917074,Senen,0,981
EVT-01256,2024-01-05 10:43:00,2024-01-05 11:42:00,Jalan Ditutup,RD-0073,Jl. Thamrin - Monas,Moderate,59,3,1,27,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Berawan,Jl. Segment 73,Jalan Kolektor,1.5,4,50,5840,0,0,Baik,2023-05-01,-6.210248,106.992234,-6.226769,106.997742,Menteng,0,7800
EVT-01257,2024-02-16 04:59:00,2024-02-16 10:01:00,Protes/Unjuk Rasa,RD-0134,Jl. Hayam Wuruk - Harmoni,Critical,302,3,1,26,0,Proyek perbaikan jalan,Festival jalanan,Berawan,Jl. Segment 134,Jalan Tol,21.1,8,100,14184,1,0,Baik,2024-02-01,-6.153774,106.934111,-6.171932,106.925736,Mangga Dua,15000,18523
EVT-01258,2024-01-30 11:17:00,2024-01-30 13:25:00,Pohon Tumbang,RD-0104,Jl. Gajah Mada - Mangga Dua,Major,128,1,1,19,0,Insiden struktur jalan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 104,Jalan Kolektor,3.1,4,60,3672,0,0,Cukup,2023-01-02,-6.197976,106.951912,-6.188277,106.932685,Depok,0,3016
EVT-01259,2024-03-03 18:18:00,2024-03-03 19:35:00,Jalan Ditutup,RD-0023,Jl. HR Rasuna Said - Casablanca,Major,77,2,1,25,0,Bahan berbahaya tumpah,Insiden struktur jalan,Hujan Sedang,Jl. Segment 23,Jalan Arteri,7.8,4,80,6620,0,0,Cukup,2024-01-24,-6.119639,106.708231,-6.115076,106.718312,Kuningan,0,7833
EVT-01260,2024-03-07 03:00:00,2024-03-07 07:59:00,Kemacetan Parah,RD-0006,Jl. Casablanca - Kampung Melayu,Moderate,299,4,1,44,0,Festival jalanan,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 6,Jalan Lingkungan,1.4,1,40,404,0,1,Rusak Ringan,2022-07-22,-6.210781,106.96127,-6.224882,106.955449,Senayan,0,474
EVT-01261,2024-01-20 08:54:00,2024-01-20 10:06:00,Kendaraan Mogok,RD-0115,Jl. Raya Bogor - Cibubur,Moderate,72,2,0,0,0,Festival jalanan,Festival jalanan,Hujan Sedang,Jl. Segment 115,Jalan Lingkungan,1.9,2,40,1016,0,1,Rusak Ringan,2022-12-07,-6.330012,106.711333,-6.349155,106.727698,Senayan,0,768
EVT-01262,2024-02-28 21:57:00,2024-02-29 13:23:00,Perbaikan Jalan,RD-0122,Jl. HR Rasuna Said - Casablanca,Moderate,926,2,0,0,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Sedang,Jl. Segment 122,Jalan Kolektor,1.9,4,50,3720,0,1,Cukup,2022-10-04,-6.113802,106.866518,-6.101923,106.882438,Pluit,0,4709
EVT-01263,2024-01-07 00:30:00,2024-01-07 02:03:00,Pohon Tumbang,RD-0142,Jl. Rasuna Said - Setiabudi,Major,93,3,1,23,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Cerah,Jl. Segment 142,Jalan Lingkungan,1.7,1,20,680,0,0,Baik,2022-04-30,-6.29715,106.800208,-6.304785,106.817107,PIK,0,508
EVT-01264,2024-03-11 03:18:00,2024-03-11 07:48:00,Pohon Tumbang,RD-0192,Jl. Proklamasi - Menteng,Minor,270,2,1,37,0,Kendaraan mogok di jalan,Pemasangan marka jalan,Berawan,Jl. Segment 192,Jalan Lingkungan,2.6,2,40,814,0,1,Baik,2022-12-23,-6.203036,106.907293,-6.190853,106.893292,Mangga Dua,0,679
EVT-01265,2024-02-16 17:28:00,2024-02-18 01:02:00,Perbaikan Jalan,RD-0020,Jl. Sudirman - Bundaran HI,Moderate,1894,1,0,0,0,Insiden struktur jalan,Festival jalanan,Berawan,Jl. Segment 20,Jalan Arteri,6.7,4,60,4944,0,1,Baik,2022-08-10,-6.257387,106.867806,-6.276099,106.856642,Mangga Dua,0,4556
EVT-01266,2024-01-20 15:50:00,2024-01-21 01:25:00,Banjir,RD-0175,Jl. Gajah Mada - Mangga Dua,Major,575,3,1,25,0,Drainase tersumbat,Kecelakaan beruntun,Hujan Ringan,Jl. Segment 175,Jalan Arteri,9.2,4,50,6140,1,1,Baik,2023-07-16,-6.140247,106.809493,-6.136517,106.818214,Kemang,0,7900
EVT-01267,2024-03-31 14:39:00,2024-03-31 16:24:00,Kendaraan Mogok,RD-0075,Jl. Casablanca - Kampung Melayu,Major,105,4,1,13,0,Bahan berbahaya tumpah,Drainase tersumbat,Cerah,Jl. Segment 75,Jalan Kolektor,2.8,2,40,2222,0,0,Rusak Berat,2022-06-03,-6.295411,106.821601,-6.285403,106.807202,Depok,0,3126
EVT-01268,2024-03-10 21:35:00,2024-03-11 02:55:00,Acara Khusus,RD-0111,Jl. Gatot Subroto - Kuningan,Moderate,320,3,1,27,0,Kendaraan terguling,Konvoi kendaraan resmi,Hujan Ringan,Jl. Segment 111,Jalan Lokal,0.3,1,40,673,0,1,Baik,2022-06-21,-6.318615,106.834884,-6.300901,106.847984,Mangga Dua,0,834
EVT-01269,2024-03-29 17:21:00,2024-03-29 20:39:00,Jalan Ditutup,RD-0083,Jl. Kramat Raya - Senen,Minor,198,3,1,28,0,Kecelakaan tunggal,Insiden struktur jalan,Cerah,Jl. Segment 83,Jalan Lokal,2.5,2,40,1044,0,1,Cukup,2022-06-09,-6.306966,106.707473,-6.300107,106.726683,Cakung,0,1799
EVT-01270,2024-01-28 21:03:00,2024-01-28 23:39:00,Konvoi,RD-0082,Jl. Satrio - Mega Kuningan,Moderate,156,4,1,31,0,Drainase tersumbat,Curah hujan tinggi,Hujan Ringan,Jl. Segment 82,Jalan Kolektor,3.6,2,60,2254,0,1,Baik,2023-06-08,-6.288364,106.817472,-6.278796,106.813958,Senayan,0,3442
EVT-01271,2024-02-05 03:30:00,2024-02-05 05:19:00,Banjir,RD-0063,Jl. Pemuda - Senen,Critical,109,3,1,18,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 63,Jalan Arteri,9.9,6,50,9618,1,1,Cukup,2023-04-13,-6.267911,106.948252,-6.250185,106.948383,Depok,0,12710
EVT-01272,2024-01-03 12:33:00,2024-01-03 16:02:00,Acara Khusus,RD-0178,Jl. Jend. Sudirman - Semanggi,Major,209,4,1,41,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Berawan,Jl. Segment 178,Jalan Lokal,1.8,2,20,1428,0,0,Cukup,2023-09-19,-6.247374,106.87421,-6.266898,106.88945,Sudirman,0,1691
EVT-01273,2024-01-20 11:50:00,2024-01-20 17:27:00,Acara Khusus,RD-0119,Jl. Kramat Raya - Senen,Major,337,3,1,33,0,Curah hujan tinggi,Kecelakaan tunggal,Hujan Lebat,Jl. Segment 119,Jalan Lokal,2.2,1,20,501,0,0,Baik,2022-05-24,-6.239041,106.856741,-6.23423,106.850633,Grogol,0,823
EVT-01274,2024-01-11 05:23:00,2024-01-11 07:45:00,Protes/Unjuk Rasa,RD-0032,Jl. Asia Afrika - Gelora Bung Karno,Moderate,142,4,0,0,0,Kendaraan terguling,Insiden struktur jalan,Hujan Lebat,Jl. Segment 32,Jalan Tol,5.6,4,120,7748,0,0,Cukup,2022-11-21,-6.295865,106.703131,-6.303513,106.692182,Blok M,15000,5793
EVT-01275,2024-03-27 20:42:00,2024-03-29 09:33:00,Perbaikan Jalan,RD-0124,Jl. HR Rasuna Said - Casablanca,Moderate,2211,4,1,39,0,Insiden struktur jalan,Jalan rusak,Cerah,Jl. Segment 124,Jalan Kolektor,4.3,4,60,4600,0,1,Baik,2023-02-05,-6.148069,106.991064,-6.167257,106.989665,Sudirman,0,3972
EVT-01276,2024-03-25 15:09:00,2024-03-27 18:38:00,Perbaikan Jalan,RD-0146,Jl. Raya Bogor - Cibubur,Major,3089,2,1,11,0,Bahan berbahaya tumpah,Drainase tersumbat,Hujan Ringan,Jl. Segment 146,Jalan Kolektor,3.9,2,50,2960,0,1,Baik,2022-09-08,-6.27297,106.939569,-6.274926,106.923302,Mangga Dua,0,3778
EVT-01277,2024-01-25 07:18:00,2024-01-25 10:18:00,Kecelakaan,RD-0199,Jl. Jend. Gatot Subroto - Slipi,Minor,180,2,1,32,0,Pemasangan marka jalan,Kendaraan mogok di jalan,Berawan,Jl. Segment 199,Jalan Kolektor,5.0,4,50,4776,0,0,Cukup,2022-06-13,-6.199783,106.954992,-6.216635,106.95667,Cawang,0,6823
EVT-01278,2024-02-11 04:00:00,2024-02-11 14:10:00,Acara Khusus,RD-0125,Jl. Jend. Sudirman - Semanggi,Major,610,3,1,24,0,Pemasangan marka jalan,Proyek perbaikan jalan,Cerah,Jl. Segment 125,Jalan Tol,19.8,6,120,10908,0,0,Rusak Berat,2023-04-29,-6.154622,106.764443,-6.137787,106.781487,Grogol,5000,15761
EVT-01279,2024-03-11 18:57:00,2024-03-12 03:02:00,Banjir,RD-0183,Jl. Raden Saleh - Salemba,Moderate,485,3,0,0,0,Kendaraan mogok di jalan,Curah hujan tinggi,Hujan Ringan,Jl. Segment 183,Jalan Arteri,7.4,4,60,6212,1,1,Baik,2022-07-22,-6.289674,106.903684,-6.307746,106.913494,Menteng,0,8805
EVT-01280,2024-03-20 01:50:00,2024-03-20 03:41:00,Kecelakaan,RD-0175,Jl. Raden Saleh - Salemba,Major,111,2,1,18,0,Pemasangan marka jalan,Drainase tersumbat,Cerah,Jl. Segment 175,Jalan Arteri,9.2,4,50,6140,1,1,Baik,2023-07-16,-6.140247,106.809493,-6.136517,106.818214,Kemang,0,7900
